1,171.5487974717145,60.21838701231827
0,162.94716370153094,54.35674269685687
1,168.95730466678327,56.79476735179691
0,156.2632499268266,40.384468240134005
0,157.43008113567836,41.77733535149254
0,158.22946024348516,39.143710399194624
1,183.64370531507933,80.33798698096854
0,169.30027232510605,60.937611010061225
0,163.8091725342504,52.84436505410506
1,166.6262008334407,63.15164509468136
0,162.12686098317118,58.74057745272321
1,170.40505033715868,68.77771804350608
1,164.3806200030414,57.246907903091724
1,160.4666523621738,47.15514150481964
1,178.00833551351113,73.11916594180742
0,159.32525760104807,47.80959171190758
1,162.31718537316354,61.17646904273501
1,172.19706926164994,62.945540033876085
1,153.83312994541305,52.5644062941778
0,169.07531630372537,64.61222188224993
0,169.5381438221353,57.48308633010019
0,159.6789786521704,52.92995302439475
0,150.3563685794976,36.20289583316682
0,171.16192183523083,62.60958488316398
0,163.3865870440432,46.86561276359561
1,170.94218969882198,63.99861049766912
0,152.27828253662145,46.30879398481312
0,163.57190730218358,52.3030889873966
0,173.49912033029585,60.39974322331158
0,154.73631728264093,42.10381483493444
1,172.8242911571784,66.65106828028881
1,168.09602645355758,65.30509913407025
1,174.33205002894908,71.42144948846868
0,167.9319538899748,66.83684808949268
0,153.92969149509346,48.94044100088136
1,167.42703806117336,66.09050738143372
1,174.22795341616057,69.00043240383037
1,167.6223858863495,68.64861671160156
0,169.19420167462857,48.07745781408115
0,164.5858331522561,50.21708378976081
1,170.70124932667787,69.46834072829984
0,162.8143618597395,52.2597542892299
0,163.27582571171064,62.135920168023674
0,162.69807129070716,48.875485772442886
1,162.459834601637,54.98677621348876
1,179.89798944143263,73.1348158837979
1,165.81464590598426,58.059286051128296
1,180.29867297541134,77.47732791178393
0,164.80293061002934,49.335108617162355
0,146.928664849003,35.7991504100342
1,172.25488368590322,66.8258183295412
1,176.1845745351643,70.81177154649168
1,171.90006936971884,68.39598839057916
1,168.19933071064816,66.97615953563339
0,156.2959101833155,48.850133224018876
0,173.3494767326145,67.04850649445632
1,173.86716006235807,82.36327594660399
0,161.03269706482092,49.03958656128013
0,152.63800254592167,44.51706884633786
1,178.81324434546957,65.22187073240443
1,172.44209796363637,65.883855322189
0,172.0392911122898,57.41900135037361
0,156.7306097577084,46.63332452077449
0,167.95184146664445,65.34697002379013
0,176.44172374956324,66.29084071878425
1,163.5205542762304,65.64383514065587
1,175.85534765463308,67.80855135452896
1,175.0101020401311,75.9385862964388
0,171.76182135663535,69.73609491661028
1,163.26060017878726,59.40222193990221
1,168.60669906539502,72.2395850259363
0,159.39705001475923,45.09171730593601
1,186.789074539722,87.45189312259384
1,170.6977210909078,64.07202345096091
1,168.93543344494265,67.78119633952963
1,163.72979249859517,75.68833893346641
0,161.06499644396376,50.55694833888056
1,172.5060980905465,72.6055445157692
1,155.14435765602445,53.404045629578086
1,177.88842258924518,75.44856643838467
1,158.2835448362455,63.02932889694063
1,170.4020753842662,65.66339975472889
1,181.18977995576194,82.73084288641563
1,171.99826624639982,67.37235866187626
1,175.8616494833429,61.77842350319513
1,164.86163507334436,65.21009052688103
0,165.84495312218306,58.30889378934557
0,162.78796185368992,59.19233832083588
1,171.54492071846846,70.55004526335459
1,179.41867432575071,73.9717419545558
0,163.4578203640602,57.75339102983858
0,162.99533157200818,39.52024044452227
1,183.41313085337435,76.40512818867045
1,173.48534492611589,64.20463133593685
0,169.95724898113065,63.17104420297754
1,176.1586967932639,72.76483028469823
1,180.00599932576642,78.9113165973449
1,173.71788290962914,68.49978486908493
1,161.75868773311146,57.50210824002302
1,162.1086246400404,59.829807182839474
